codigoNacional;idEquipo;idPista;momento;ts;td;tMin12Horas;tMax12Horas;tMin24Horas;tMax24Horas;horaTMin12Horas;horaTMax12Horas;horaTMin24Horas;horaTMax24Horas;ts02;ts10;ts30;momentoRegistro;tsMed15m;tsMax15m;tsMin15m;tsSupMax15m;tsSupMed15m;tsSupMin15m;tMin1M;tMax1M
330075;0;;2023-04-23 13:40:00;15.4;8.1;;;;;;;;;;;;2023-04-23 14:30:11;;15.7;14.8;;;;;
330075;0;;2023-04-23 14:00:00;16.7;8.8;;;;;;;;;;;;2023-04-23 14:30:11;;16.7;15.4;;;;;
330075;0;;2023-04-23 14:20:00;17.2;8.6;;;;;;;;;;;;2023-04-23 15:20:29;;17.5;16.6;;;;;
330075;0;;2023-04-23 14:40:00;18.3;9.2;;;;;;;;;;;;2023-04-23 15:20:29;;18.3;17.2;;;;;
330075;0;;2023-04-23 15:00:00;19.3;9.2;;;;;;;;;;;;2023-04-23 15:20:29;;19.5;18.2;;;;;
330075;0;;2023-04-23 15:20:00;20.3;9.3;;;;;;;;;;;;2023-04-23 16:20:28;;20.3;19.2;;;;;
330075;0;;2023-04-23 15:40:00;20.2;9.5;;;;;;;;;;;;2023-04-23 16:20:28;;20.5;20.0;;;;;
330075;0;;2023-04-23 16:00:00;20.9;10.0;;;;;;;;;;;;2023-04-23 16:20:28;;21.1;20.2;;;;;
330075;0;;2023-04-23 16:20:00;21.1;10.5;;;;;;;;;;;;2023-04-23 17:35:27;;21.1;20.2;;;;;
330075;0;;2023-04-23 16:40:00;21.3;10.5;;;;;;;;;;;;2023-04-23 17:35:27;;21.3;20.5;;;;;
330075;0;;2023-04-23 17:00:00;21.0;10.2;;;;;;;;;;;;2023-04-23 17:35:27;;21.4;20.5;;;;;
330075;0;;2023-04-23 17:20:00;21.1;10.1;;;;;;;;;;;;2023-04-23 18:45:03;;21.6;20.9;;;;;
330075;0;;2023-04-23 17:40:00;21.9;9.8;;;;;;;;;;;;2023-04-23 18:45:03;;21.9;20.9;;;;;
330075;0;;2023-04-23 18:00:00;21.9;9.6;;;;;;;;;;;;2023-04-23 18:45:03;;22.4;21.2;;;;;
330075;0;;2023-04-23 18:20:00;21.6;9.1;;;;;;;;;;;;2023-04-23 19:30:12;;22.2;21.4;;;;;
330075;0;;2023-04-23 18:40:00;22.6;9.4;;;;;;;;;;;;2023-04-23 19:30:12;;22.7;21.6;;;;;
330075;0;;2023-04-23 19:00:00;22.6;9.4;;;;;;;;;;;;2023-04-23 19:30:12;;22.7;22.2;;;;;
330075;0;;2023-04-23 19:20:00;21.9;9.1;;;;;;;;;;;;2023-04-23 20:45:02;;22.7;21.6;;;;;
330075;0;;2023-04-23 19:40:00;21.8;9.1;;;;;;;;;;;;2023-04-23 20:45:02;;22.5;21.7;;;;;
330075;0;;2023-04-23 20:00:00;21.5;8.7;;;;;;;;;;;;2023-04-23 20:45:02;;22.5;21.5;;;;;
330075;0;;2023-04-23 20:20:00;21.3;9.0;;;;;;;;;;;;2023-04-23 21:50:27;;21.8;21.1;;;;;
330075;0;;2023-04-23 20:40:00;20.8;8.8;;;;;;;;;;;;2023-04-23 21:50:27;;21.4;20.8;;;;;
330075;0;;2023-04-23 21:00:00;20.4;8.8;;;;;;;;;;;;2023-04-23 21:50:27;;21.0;20.3;;;;;
330075;0;;2023-04-23 21:20:00;19.7;8.8;;;;;;;;;;;;2023-04-23 22:20:29;;20.5;19.6;;;;;
330075;0;;2023-04-23 21:40:00;18.8;8.5;;;;;;;;;;;;2023-04-23 22:20:29;;19.8;18.8;;;;;
330075;0;;2023-04-23 22:00:00;17.6;8.4;;;;;;;;;;;;2023-04-23 22:20:29;;18.9;17.4;;;;;
330075;0;;2023-04-23 22:20:00;15.5;7.4;;;;;;;;;;;;2023-04-23 23:20:32;;17.5;15.4;;;;;
330075;0;;2023-04-23 22:40:00;15.0;7.2;;;;;;;;;;;;2023-04-23 23:20:32;;15.6;14.7;;;;;
330075;0;;2023-04-23 23:00:00;14.9;7.4;;;;;;;;;;;;2023-04-23 23:20:32;;15.6;14.7;;;;;
330075;0;;2023-04-23 23:20:00;14.0;6.9;;;;;;;;;;;;2023-04-24 00:20:28;;15.0;14.0;;;;;
330075;0;;2023-04-23 23:40:00;14.0;6.9;;;;;;;;;;;;2023-04-24 00:20:28;;14.5;13.8;;;;;
330075;0;;2023-04-24 00:00:00;13.3;6.7;;;;;;;;;;;;2023-04-24 00:20:28;;14.2;13.3;;;;;
330075;0;;2023-04-24 00:20:00;13.0;6.6;;;;;;;;;;;;2023-04-24 01:20:27;;13.5;13.0;;;;;
330075;0;;2023-04-24 00:40:00;13.2;6.7;;;;;;;;;;;;2023-04-24 01:20:27;;13.3;12.9;;;;;
330075;0;;2023-04-24 01:00:00;13.3;6.7;;;;;;;;;;;;2023-04-24 01:20:27;;13.6;13.2;;;;;
330075;0;;2023-04-24 01:20:00;12.6;6.4;;;;;;;;;;;;2023-04-24 02:20:26;;13.3;12.6;;;;;
330075;0;;2023-04-24 01:40:00;12.6;6.3;;;;;;;;;;;;2023-04-24 02:20:26;;12.9;12.5;;;;;
330075;0;;2023-04-24 02:00:00;12.5;6.1;;;;;;;;;;;;2023-04-24 02:20:26;;13.0;12.5;;;;;
330075;0;;2023-04-24 02:20:00;12.9;6.2;;;;;;;;;;;;2023-04-24 03:20:43;;12.9;12.3;;;;;
330075;0;;2023-04-24 02:40:00;12.6;5.3;;;;;;;;;;;;2023-04-24 03:20:43;;13.1;12.6;;;;;
330075;0;;2023-04-24 03:00:00;12.3;4.8;;;;;;;;;;;;2023-04-24 03:20:43;;12.8;12.3;;;;;
330075;0;;2023-04-24 03:20:00;12.4;4.4;;;;;;;;;;;;2023-04-24 04:20:24;;12.4;12.0;;;;;
330075;0;;2023-04-24 03:40:00;12.5;3.5;;;;;;;;;;;;2023-04-24 04:20:24;;12.7;12.2;;;;;
330075;0;;2023-04-24 04:00:00;12.6;2.5;;;;;;;;;;;;2023-04-24 04:20:24;;13.1;12.4;;;;;
330075;0;;2023-04-24 04:20:00;12.2;2.2;;;;;;;;;;;;2023-04-24 05:20:23;;12.9;12.0;;;;;
330075;0;;2023-04-24 04:40:00;11.8;1.9;;;;;;;;;;;;2023-04-24 05:20:23;;12.5;11.8;;;;;
330075;0;;2023-04-24 05:00:00;11.1;1.5;;;;;;;;;;;;2023-04-24 05:20:23;;12.8;11.1;;;;;
330075;0;;2023-04-24 05:20:00;11.0;1.3;;;;;;;;;;;;2023-04-24 06:20:21;;11.5;11.0;;;;;
330075;0;;2023-04-24 05:40:00;11.4;0.9;;;;;;;;;;;;2023-04-24 06:20:21;;11.6;10.7;;;;;
330075;0;;2023-04-24 06:00:00;11.0;0.7;;;;;;;;;;;;2023-04-24 06:20:21;;11.8;10.9;;;;;
330075;0;;2023-04-24 06:20:00;10.9;0.7;;;;;;;;;;;;2023-04-24 07:20:27;;11.4;10.8;;;;;
330075;0;;2023-04-24 06:40:00;10.3;0.6;;;;;;;;;;;;2023-04-24 07:20:27;;11.1;9.9;;;;;
330075;0;;2023-04-24 07:00:00;10.7;-0.1;;;;;;;;;;;;2023-04-24 07:20:27;;11.2;9.9;;;;;
330075;0;;2023-04-24 07:20:00;10.6;-0.1;;;;;;;;;;;;2023-04-24 08:20:25;;11.0;10.3;;;;;
330075;0;;2023-04-24 07:40:00;11.5;-0.4;;;;;;;;;;;;2023-04-24 08:20:25;;11.6;10.4;;;;;
330075;0;;2023-04-24 08:00:00;11.2;-0.6;;;;;;;;;;;;2023-04-24 08:20:25;;11.6;10.8;;;;;
330075;0;;2023-04-24 08:20:00;10.9;-0.9;;;;;;;;;;;;2023-04-24 09:20:22;;11.3;10.4;;;;;
330075;0;;2023-04-24 08:40:00;11.0;-1.1;;;;;;;;;;;;2023-04-24 09:20:22;;11.3;10.8;;;;;
330075;0;;2023-04-24 09:00:00;11.4;-1.0;;;;;;;;;;;;2023-04-24 09:20:22;;11.6;10.8;;;;;
330075;0;;2023-04-24 09:20:00;10.8;-0.7;;;;;;;;;;;;2023-04-24 10:20:25;;11.6;10.5;;;;;
330075;0;;2023-04-24 09:40:00;10.8;-1.0;;;;;;;;;;;;2023-04-24 10:20:25;;11.0;10.3;;;;;
330075;0;;2023-04-24 10:00:00;10.6;-1.0;;;;;;;;;;;;2023-04-24 10:20:25;;11.1;10.3;;;;;
330075;0;;2023-04-24 10:20:00;9.6;-1.1;;;;;;;;;;;;2023-04-24 11:35:22;;10.7;9.6;;;;;
330075;0;;2023-04-24 10:40:00;10.3;-1.3;;;;;;;;;;;;2023-04-24 11:35:22;;10.6;9.2;;;;;
330075;0;;2023-04-24 11:00:00;9.4;-1.5;;;;;;;;;;;;2023-04-24 11:35:22;;10.6;9.4;;;;;
330075;0;;2023-04-24 11:20:00;8.0;-1.1;;;;;;;;;;;;2023-04-24 12:20:26;;9.7;8.0;;;;;
330075;0;;2023-04-24 11:40:00;9.2;-0.9;;;;;;;;;;;;2023-04-24 12:20:26;;9.2;7.6;;;;;
330075;0;;2023-04-24 12:00:00;9.7;-1.1;;;;;;;;;;;;2023-04-24 12:20:26;;10.0;9.1;;;;;
330075;0;;2023-04-24 12:20:00;10.6;-1.2;;;;;;;;;;;;2023-04-24 13:20:27;;10.8;9.7;;;;;
330075;0;;2023-04-24 12:40:00;10.6;-0.2;;;;;;;;;;;;2023-04-24 13:20:27;;11.6;10.5;;;;;
330075;0;;2023-04-24 13:00:00;14.2;0.9;;;;;;;;;;;;2023-04-24 13:20:27;;14.3;10.4;;;;;
330075;0;;2023-04-24 13:20:00;15.0;2.2;;;;;;;;;;;;2023-04-24 14:20:22;;15.0;14.2;;;;;
330075;0;;2023-04-24 13:40:00;15.5;3.3;;;;;;;;;;;;2023-04-24 14:20:22;;15.6;14.7;;;;;
330075;0;;2023-04-24 14:00:00;16.7;3.8;;;;;;;;;;;;2023-04-24 14:20:22;;16.8;15.4;;;;;
330075;0;;2023-04-24 14:20:00;18.5;4.8;;;;;;;;;;;;2023-04-24 15:35:22;;18.7;16.8;;;;;
330075;0;;2023-04-24 14:40:00;18.8;5.5;;;;;;;;;;;;2023-04-24 15:35:22;;19.3;18.1;;;;;
330075;0;;2023-04-24 15:00:00;19.6;5.2;;;;;;;;;;;;2023-04-24 15:35:22;;19.8;18.8;;;;;
330075;0;;2023-04-24 15:20:00;21.3;3.9;;;;;;;;;;;;2023-04-24 16:35:22;;21.3;19.5;;;;;
330075;0;;2023-04-24 15:40:00;23.2;4.1;;;;;;;;;;;;2023-04-24 16:35:22;;23.4;21.3;;;;;
330075;0;;2023-04-24 16:00:00;23.3;4.1;;;;;;;;;;;;2023-04-24 16:35:22;;23.8;23.1;;;;;
330075;0;;2023-04-24 16:20:00;24.2;4.3;;;;;;;;;;;;2023-04-24 17:20:23;;24.7;23.1;;;;;
330075;0;;2023-04-24 16:40:00;24.3;5.0;;;;;;;;;;;;2023-04-24 17:20:23;;24.7;23.8;;;;;
330075;0;;2023-04-24 17:00:00;24.8;5.1;;;;;;;;;;;;2023-04-24 17:20:23;;24.8;24.1;;;;;
330075;0;;2023-04-24 17:20:00;25.1;6.1;;;;;;;;;;;;2023-04-24 18:20:24;;25.5;24.6;;;;;
330075;0;;2023-04-24 17:40:00;24.8;5.6;;;;;;;;;;;;2023-04-24 18:20:24;;25.8;24.8;;;;;
330075;0;;2023-04-24 18:00:00;25.5;4.5;;;;;;;;;;;;2023-04-24 18:20:24;;25.8;24.8;;;;;
330075;0;;2023-04-24 18:20:00;25.7;4.7;;;;;;;;;;;;2023-04-24 19:20:24;;25.9;25.4;;;;;
330075;0;;2023-04-24 18:40:00;26.4;4.7;;;;;;;;;;;;2023-04-24 19:20:24;;26.6;25.4;;;;;
330075;0;;2023-04-24 19:00:00;25.6;6.7;;;;;;;;;;;;2023-04-24 19:20:24;;26.5;25.6;;;;;
330075;0;;2023-04-24 19:20:00;25.7;7.4;;;;;;;;;;;;2023-04-24 20:20:23;;25.8;25.2;;;;;
330075;0;;2023-04-24 19:40:00;24.8;5.7;;;;;;;;;;;;2023-04-24 20:20:23;;25.7;24.6;;;;;
330075;0;;2023-04-24 20:00:00;24.4;4.3;;;;;;;;;;;;2023-04-24 20:20:23;;25.3;24.4;;;;;
330075;0;;2023-04-24 20:20:00;23.8;4.1;;;;;;;;;;;;2023-04-24 21:20:24;;24.6;23.8;;;;;
330075;0;;2023-04-24 20:40:00;23.4;3.8;;;;;;;;;;;;2023-04-24 21:20:24;;24.1;23.3;;;;;
330075;0;;2023-04-24 21:00:00;22.8;4.1;;;;;;;;;;;;2023-04-24 21:20:24;;23.5;22.8;;;;;
330075;0;;2023-04-24 21:20:00;22.0;3.4;;;;;;;;;;;;2023-04-24 22:20:23;;23.1;22.0;;;;;
330075;0;;2023-04-24 21:40:00;20.7;4.5;;;;;;;;;;;;2023-04-24 22:20:23;;22.2;20.7;;;;;
330075;0;;2023-04-24 22:00:00;18.3;3.1;;;;;;;;;;;;2023-04-24 22:20:23;;20.9;18.3;;;;;
330075;0;;2023-04-24 22:20:00;17.9;2.5;;;;;;;;;;;;2023-04-24 23:20:25;;18.7;17.9;;;;;
330075;0;;2023-04-24 22:40:00;17.3;2.8;;;;;;;;;;;;2023-04-24 23:20:25;;18.1;17.0;;;;;
330075;0;;2023-04-24 23:00:00;17.2;2.1;;;;;;;;;;;;2023-04-24 23:20:25;;17.2;16.8;;;;;
330075;0;;2023-04-24 23:20:00;16.5;1.7;;;;;;;;;;;;2023-04-25 00:20:24;;17.2;15.9;;;;;
330075;0;;2023-04-24 23:40:00;15.3;1.1;;;;;;;;;;;;2023-04-25 00:20:24;;16.7;15.3;;;;;
330075;0;;2023-04-25 00:00:00;14.7;1.1;;;;;;;;;;;;2023-04-25 00:20:24;;15.5;14.5;;;;;
330075;0;;2023-04-25 00:20:00;14.7;0.6;;;;;;;;;;;;2023-04-25 01:35:22;;15.0;14.4;;;;;
330075;0;;2023-04-25 00:40:00;14.4;0.4;;;;;;;;;;;;2023-04-25 01:35:22;;14.9;14.4;;;;;
330075;0;;2023-04-25 01:00:00;14.6;-0.1;;;;;;;;;;;;2023-04-25 01:35:22;;15.0;14.2;;;;;
330075;0;;2023-04-25 01:20:00;14.0;0.0;;;;;;;;;;;;2023-04-25 02:20:23;;14.9;13.6;;;;;
330075;0;;2023-04-25 01:40:00;13.5;-0.1;;;;;;;;;;;;2023-04-25 02:20:23;;14.1;13.3;;;;;
330075;0;;2023-04-25 02:00:00;13.6;-0.3;;;;;;;;;;;;2023-04-25 02:20:23;;13.8;13.4;;;;;
330075;0;;2023-04-25 02:20:00;14.2;-0.4;;;;;;;;;;;;2023-04-25 03:45:03;;14.6;13.6;;;;;
330075;0;;2023-04-25 02:40:00;14.1;-0.6;;;;;;;;;;;;2023-04-25 03:45:03;;14.7;14.0;;;;;
330075;0;;2023-04-25 03:00:00;13.6;-0.5;;;;;;;;;;;;2023-04-25 03:45:03;;14.3;13.4;;;;;
330075;0;;2023-04-25 03:20:00;13.7;-0.8;;;;;;;;;;;;2023-04-25 04:35:23;;13.9;13.4;;;;;
330075;0;;2023-04-25 03:40:00;13.4;-0.7;;;;;;;;;;;;2023-04-25 04:35:23;;14.2;13.2;;;;;
330075;0;;2023-04-25 04:00:00;13.8;-0.7;;;;;;;;;;;;2023-04-25 04:35:23;;13.8;12.6;;;;;
330075;0;;2023-04-25 04:20:00;13.4;-1.1;;;;;;;;;;;;2023-04-25 05:35:23;;13.8;13.1;;;;;
330075;0;;2023-04-25 04:40:00;13.1;-1.2;;;;;;;;;;;;2023-04-25 05:35:23;;13.9;12.8;;;;;
330075;0;;2023-04-25 05:00:00;12.9;-1.3;;;;;;;;;;;;2023-04-25 05:35:23;;13.2;12.8;;;;;
330075;0;;2023-04-25 05:20:00;12.6;-1.3;;;;;;;;;;;;2023-04-25 06:20:22;;13.0;12.4;;;;;
330075;0;;2023-04-25 05:40:00;10.7;-1.3;;;;;;;;;;;;2023-04-25 06:20:22;;12.6;10.7;;;;;
330075;0;;2023-04-25 06:00:00;10.5;-1.3;;;;;;;;;;;;2023-04-25 06:20:22;;10.9;10.0;;;;;
330075;0;;2023-04-25 06:20:00;10.3;-0.8;;;;;;;;;;;;2023-04-25 07:20:26;;11.1;10.1;;;;;
330075;0;;2023-04-25 06:40:00;10.2;-0.9;;;;;;;;;;;;2023-04-25 07:20:26;;10.5;9.8;;;;;
330075;0;;2023-04-25 07:00:00;10.5;-0.8;;;;;;;;;;;;2023-04-25 07:20:26;;10.7;10.0;;;;;
330075;0;;2023-04-25 07:20:00;10.8;-1.5;;;;;;;;;;;;2023-04-25 08:20:25;;10.9;10.1;;;;;
330075;0;;2023-04-25 07:40:00;14.8;-1.3;;;;;;;;;;;;2023-04-25 08:20:25;;14.8;11.0;;;;;
330075;0;;2023-04-25 08:00:00;16.0;-1.8;;;;;;;;;;;;2023-04-25 08:20:25;;16.2;14.8;;;;;
330075;0;;2023-04-25 08:20:00;16.2;-1.5;;;;;;;;;;;;2023-04-25 09:20:23;;16.5;16.0;;;;;
330075;0;;2023-04-25 08:40:00;16.5;-1.6;;;;;;;;;;;;2023-04-25 09:20:23;;16.7;15.9;;;;;
330075;0;;2023-04-25 09:00:00;16.4;-1.7;;;;;;;;;;;;2023-04-25 09:20:23;;16.6;16.0;;;;;
330075;0;;2023-04-25 09:20:00;15.3;-1.6;;;;;;;;;;;;2023-04-25 10:20:23;;16.8;15.2;;;;;
330075;0;;2023-04-25 09:40:00;16.8;-1.7;;;;;;;;;;;;2023-04-25 10:20:23;;16.9;14.9;;;;;
330075;0;;2023-04-25 10:00:00;17.0;-1.9;;;;;;;;;;;;2023-04-25 10:20:23;;17.3;16.5;;;;;
330075;0;;2023-04-25 10:20:00;17.0;-2.0;;;;;;;;;;;;2023-04-25 11:20:24;;17.6;17.0;;;;;
330075;0;;2023-04-25 10:40:00;18.8;-2.0;;;;;;;;;;;;2023-04-25 11:20:23;;18.8;16.9;;;;;
330075;0;;2023-04-25 11:00:00;18.0;-2.5;;;;;;;;;;;;2023-04-25 11:20:23;;19.3;17.8;;;;;
330075;0;;2023-04-25 11:20:00;18.0;-2.3;;;;;;;;;;;;2023-04-25 12:20:24;;18.5;17.7;;;;;
330075;0;;2023-04-25 11:40:00;18.1;-1.8;;;;;;;;;;;;2023-04-25 12:20:24;;18.2;17.7;;;;;
330075;0;;2023-04-25 12:00:00;18.2;-2.5;;;;;;;;;;;;2023-04-25 12:20:24;;18.3;17.4;;;;;
330075;0;;2023-04-25 12:20:00;18.6;-2.7;;;;;;;;;;;;2023-04-25 13:20:25;;18.7;17.8;;;;;
330075;0;;2023-04-25 12:40:00;19.6;-2.2;;;;;;;;;;;;2023-04-25 13:20:25;;19.6;18.4;;;;;
330075;0;;2023-04-25 13:00:00;22.6;-3.0;;;;;;;;;;;;2023-04-25 13:20:25;;22.7;19.4;;;;;
330075;0;;2023-04-25 13:20:00;25.0;-3.6;;;;;;;;;;;;2023-04-25 14:20:25;;25.2;22.7;;;;;
330075;0;;2023-04-25 13:40:00;21.6;-0.2;;;;;;;;;;;;2023-04-25 14:20:25;;25.4;21.5;;;;;
330075;0;;2023-04-25 14:00:00;23.0;0.2;;;;;;;;;;;;2023-04-25 14:20:25;;23.0;21.6;;;;;
330075;0;;2023-04-25 14:20:00;23.9;-0.2;;;;;;;;;;;;2023-04-25 15:20:23;;24.4;22.8;;;;;
330075;0;;2023-04-25 14:40:00;25.7;0.5;;;;;;;;;;;;2023-04-25 15:20:23;;25.7;23.9;;;;;
330075;0;;2023-04-25 15:00:00;26.0;0.1;;;;;;;;;;;;2023-04-25 15:20:23;;26.2;24.7;;;;;
330075;0;;2023-04-25 15:20:00;26.7;-1.5;;;;;;;;;;;;2023-04-25 16:30:18;;26.9;25.9;;;;;
330075;0;;2023-04-25 15:40:00;28.0;-0.8;;;;;;;;;;;;2023-04-25 16:30:18;;28.2;26.7;;;;;
330075;0;;2023-04-25 16:00:00;28.1;1.4;;;;;;;;;;;;2023-04-25 16:30:18;;28.7;28.0;;;;;
330075;0;;2023-04-25 16:20:00;27.3;5.0;;;;;;;;;;;;2023-04-25 17:50:25;;28.3;26.8;;;;;
330075;0;;2023-04-25 16:40:00;26.8;5.7;;;;;;;;;;;;2023-04-25 17:50:25;;27.7;26.6;;;;;
330075;0;;2023-04-25 17:00:00;28.4;3.3;;;;;;;;;;;;2023-04-25 17:50:25;;28.6;26.7;;;;;
330075;0;;2023-04-25 17:20:00;28.5;3.9;;;;;;;;;;;;2023-04-25 18:50:24;;29.0;28.1;;;;;
330075;0;;2023-04-25 17:40:00;28.7;4.8;;;;;;;;;;;;2023-04-25 18:50:24;;28.9;27.3;;;;;
330075;0;;2023-04-25 18:00:00;28.6;3.7;;;;;;;;;;;;2023-04-25 18:50:24;;29.5;28.3;;;;;
330075;0;;2023-04-25 18:20:00;28.2;3.9;;;;;;;;;;;;2023-04-25 19:20:26;;28.9;27.6;;;;;
330075;0;;2023-04-25 18:40:00;29.6;4.1;;;;;;;;;;;;2023-04-25 19:20:26;;29.6;28.2;;;;;
330075;0;;2023-04-25 19:00:00;28.4;2.8;;;;;;;;;;;;2023-04-25 19:20:26;;29.5;28.2;;;;;
330075;0;;2023-04-25 19:20:00;29.2;3.5;;;;;;;;;;;;2023-04-25 20:45:03;;29.4;28.1;;;;;
330075;0;;2023-04-25 19:40:00;28.5;5.3;;;;;;;;;;;;2023-04-25 20:45:03;;29.2;28.2;;;;;
330075;0;;2023-04-25 20:00:00;27.4;5.1;;;;;;;;;;;;2023-04-25 20:45:03;;28.7;27.4;;;;;
330075;0;;2023-04-25 20:20:00;25.8;4.0;;;;;;;;;;;;2023-04-25 21:20:24;;27.7;25.8;;;;;
330075;0;;2023-04-25 20:40:00;24.9;5.5;;;;;;;;;;;;2023-04-25 21:20:24;;26.1;24.6;;;;;
330075;0;;2023-04-25 21:00:00;23.4;6.2;;;;;;;;;;;;2023-04-25 21:20:24;;24.9;23.4;;;;;
330075;0;;2023-04-25 21:20:00;22.5;6.2;;;;;;;;;;;;2023-04-25 22:20:24;;23.6;22.5;;;;;
330075;0;;2023-04-25 21:40:00;21.3;6.6;;;;;;;;;;;;2023-04-25 22:20:24;;22.7;21.3;;;;;
330075;0;;2023-04-25 22:00:00;20.2;6.9;;;;;;;;;;;;2023-04-25 22:20:24;;21.4;20.1;;;;;
330075;0;;2023-04-25 22:20:00;19.1;6.4;;;;;;;;;;;;2023-04-25 23:35:26;;20.2;19.1;;;;;
330075;0;;2023-04-25 22:40:00;17.9;5.4;;;;;;;;;;;;2023-04-25 23:35:26;;19.2;17.9;;;;;
330075;0;;2023-04-25 23:00:00;17.6;6.4;;;;;;;;;;;;2023-04-25 23:35:26;;18.1;17.5;;;;;
330075;0;;2023-04-25 23:20:00;17.2;5.8;;;;;;;;;;;;2023-04-26 00:35:21;;17.8;17.0;;;;;
330075;0;;2023-04-25 23:40:00;17.0;5.2;;;;;;;;;;;;2023-04-26 00:35:21;;17.3;16.8;;;;;
330075;0;;2023-04-26 00:00:00;16.9;5.1;;;;;;;;;;;;2023-04-26 00:35:21;;17.2;16.7;;;;;
330075;0;;2023-04-26 00:20:00;15.7;4.6;;;;;;;;;;;;2023-04-26 01:45:03;;17.1;15.6;;;;;
330075;0;;2023-04-26 00:40:00;16.6;4.6;;;;;;;;;;;;2023-04-26 01:45:03;;16.6;15.5;;;;;
330075;0;;2023-04-26 01:00:00;16.5;4.1;;;;;;;;;;;;2023-04-26 01:45:03;;16.9;16.4;;;;;
330075;0;;2023-04-26 01:20:00;15.2;4.4;;;;;;;;;;;;2023-04-26 02:35:21;;16.6;15.2;;;;;
330075;0;;2023-04-26 01:40:00;14.5;4.1;;;;;;;;;;;;2023-04-26 02:35:21;;15.4;14.4;;;;;
330075;0;;2023-04-26 02:00:00;14.7;3.0;;;;;;;;;;;;2023-04-26 02:35:21;;14.9;14.3;;;;;
330075;0;;2023-04-26 02:20:00;15.1;2.6;;;;;;;;;;;;2023-04-26 03:45:03;;15.1;14.7;;;;;
330075;0;;2023-04-26 02:40:00;15.1;2.3;;;;;;;;;;;;2023-04-26 03:45:03;;15.7;14.9;;;;;
330075;0;;2023-04-26 03:00:00;15.8;2.2;;;;;;;;;;;;2023-04-26 03:45:03;;16.0;15.1;;;;;
330075;0;;2023-04-26 03:20:00;14.1;2.7;;;;;;;;;;;;2023-04-26 04:45:03;;15.9;13.9;;;;;
330075;0;;2023-04-26 03:40:00;14.6;2.6;;;;;;;;;;;;2023-04-26 04:45:03;;14.6;13.9;;;;;
330075;0;;2023-04-26 04:00:00;14.9;1.6;;;;;;;;;;;;2023-04-26 04:45:03;;15.1;14.4;;;;;
330075;0;;2023-04-26 04:20:00;15.6;1.3;;;;;;;;;;;;2023-04-26 05:20:22;;15.8;14.9;;;;;
330075;0;;2023-04-26 04:40:00;15.0;0.7;;;;;;;;;;;;2023-04-26 05:20:22;;15.6;15.0;;;;;
330075;0;;2023-04-26 05:00:00;15.3;0.3;;;;;;;;;;;;2023-04-26 05:20:22;;15.7;14.8;;;;;
330075;0;;2023-04-26 05:20:00;15.4;0.7;;;;;;;;;;;;2023-04-26 06:35:20;;15.9;14.8;;;;;
330075;0;;2023-04-26 05:40:00;15.1;0.2;;;;;;;;;;;;2023-04-26 06:35:20;;15.8;15.1;;;;;
330075;0;;2023-04-26 06:00:00;14.9;1.3;;;;;;;;;;;;2023-04-26 06:35:20;;16.1;14.4;;;;;
330075;0;;2023-04-26 06:20:00;15.7;-0.2;;;;;;;;;;;;2023-04-26 07:20:24;;15.7;14.3;;;;;
330075;0;;2023-04-26 06:40:00;14.9;0.0;;;;;;;;;;;;2023-04-26 07:20:24;;16.0;14.6;;;;;
330075;0;;2023-04-26 07:00:00;14.9;0.4;;;;;;;;;;;;2023-04-26 07:20:24;;15.5;14.8;;;;;
330075;0;;2023-04-26 07:20:00;14.1;0.2;;;;;;;;;;;;2023-04-26 08:20:22;;14.9;14.1;;;;;
330075;0;;2023-04-26 07:40:00;14.1;0.8;;;;;;;;;;;;2023-04-26 08:20:22;;14.9;13.9;;;;;
330075;0;;2023-04-26 08:00:00;14.5;-0.3;;;;;;;;;;;;2023-04-26 08:20:22;;14.7;13.6;;;;;
330075;0;;2023-04-26 08:20:00;14.2;0.1;;;;;;;;;;;;2023-04-26 09:20:24;;15.1;14.1;;;;;
330075;0;;2023-04-26 08:40:00;14.9;-0.5;;;;;;;;;;;;2023-04-26 09:20:24;;15.4;14.0;;;;;
330075;0;;2023-04-26 09:00:00;15.4;0.1;;;;;;;;;;;;2023-04-26 09:20:24;;15.5;14.7;;;;;
330075;0;;2023-04-26 09:20:00;15.0;-0.5;;;;;;;;;;;;2023-04-26 10:35:23;;15.3;14.6;;;;;
330075;0;;2023-04-26 09:40:00;15.4;-0.4;;;;;;;;;;;;2023-04-26 10:35:23;;15.7;14.9;;;;;
330075;0;;2023-04-26 10:00:00;14.2;0.5;;;;;;;;;;;;2023-04-26 10:35:23;;15.5;14.2;;;;;
330075;0;;2023-04-26 10:20:00;13.6;0.8;;;;;;;;;;;;2023-04-26 11:20:25;;14.4;13.4;;;;;
330075;0;;2023-04-26 10:40:00;14.7;-0.4;;;;;;;;;;;;2023-04-26 11:20:25;;14.9;13.1;;;;;
330075;0;;2023-04-26 11:00:00;14.5;-0.7;;;;;;;;;;;;2023-04-26 11:20:25;;14.8;13.9;;;;;
330075;0;;2023-04-26 11:20:00;14.5;-0.8;;;;;;;;;;;;2023-04-26 12:20:25;;14.9;14.2;;;;;
330075;0;;2023-04-26 11:40:00;13.8;0.2;;;;;;;;;;;;2023-04-26 12:20:25;;14.7;13.8;;;;;
